item,itemLabel,birthplaceLabel,coordsBirth,birthDate,deathplaceLabel,coordsDeath,deathDate
http://www.wikidata.org/entity/Q312686,Giacomo Carissimi,Marino,Point(12.666666666 41.766666666),1605-04-18T00:00:00Z,Rome,Point(12.482777777 41.893055555),1674-01-12T00:00:00Z
http://www.wikidata.org/entity/Q315708,Louis-Claude Daquin,Paris,Point(2.352222222 48.856666666),1694-07-04T00:00:00Z,Paris,Point(2.352222222 48.856666666),1772-06-15T00:00:00Z
http://www.wikidata.org/entity/Q217435,Giovanni Battista Sammartini,Milan,Point(9.19 45.466944444),1700-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),1775-01-15T00:00:00Z
http://www.wikidata.org/entity/Q282665,Francesco Barsanti,Lucca,Point(10.516666666 43.85),1690-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1772-01-01T00:00:00Z
http://www.wikidata.org/entity/Q284138,François de Chancy,,,1600-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1656-08-01T00:00:00Z
http://www.wikidata.org/entity/Q312788,Nicola Porpora,Naples,Point(14.248611111 40.835833333),1686-08-17T00:00:00Z,Naples,Point(14.248611111 40.835833333),1768-03-03T00:00:00Z
http://www.wikidata.org/entity/Q284138,François de Chancy,,,1600-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1656-01-01T00:00:00Z
http://www.wikidata.org/entity/Q232035,Francesca Caccini,Florence,Point(11.254166666 43.771388888),1587-09-18T00:00:00Z,Florence,Point(11.254166666 43.771388888),1640-01-01T00:00:00Z
http://www.wikidata.org/entity/Q216695,Gregorio Allegri,Rome,Point(12.482777777 41.893055555),1582-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1652-02-17T00:00:00Z
http://www.wikidata.org/entity/Q309470,Johann Ambrosius Bach,Erfurt,Point(11.028888888 50.978055555),1645-02-24T00:00:00Z,Eisenach,Point(10.324444444 50.974722222),1695-02-24T00:00:00Z
http://www.wikidata.org/entity/Q213705,Johann Adolf Scheibe,Leipzig,Point(12.375 51.34),1708-05-05T00:00:00Z,Copenhagen,Point(12.568888888 55.676111111),1776-04-22T00:00:00Z
http://www.wikidata.org/entity/Q323113,Franz Xaver Murschhauser,Saverne,Point(7.361944444 48.741388888),1663-07-01T00:00:00Z,Munich,Point(11.575 48.1375),1738-01-06T00:00:00Z
http://www.wikidata.org/entity/Q241200,František Antonín Míča,Náměšť nad Oslavou,Point(16.158503502 49.207301366),1694-09-05T00:00:00Z,Jaroměřice nad Rokytnou,Point(15.893317828 49.094127133),1744-02-15T00:00:00Z
http://www.wikidata.org/entity/Q278887,Johann Ernst Galliard,Celle,Point(10.0825 52.625555555),1687-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1749-02-18T00:00:00Z
http://www.wikidata.org/entity/Q230878,"Barbara of Portugal, Queen of Spain",Lisbon,Point(-9.139016 38.708042),1711-12-04T00:00:00Z,Aranjuez,Point(-3.602777777 40.033333333),1758-08-27T00:00:00Z
http://www.wikidata.org/entity/Q207532,Giuseppe Torelli,Verona,Point(10.992777777 45.438611111),1658-04-22T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1709-02-08T00:00:00Z
http://www.wikidata.org/entity/Q185312,Giovanni Battista Pergolesi,Jesi,Point(13.24395 43.522788888),1710-01-04T00:00:00Z,Pozzuoli,Point(14.122222222 40.823055555),1736-03-16T00:00:00Z
http://www.wikidata.org/entity/Q314221,Francesco Durante,Frattamaggiore,Point(14.272222222 40.941666666),1684-03-13T00:00:00Z,Naples,Point(14.248611111 40.835833333),1755-09-30T00:00:00Z
http://www.wikidata.org/entity/Q314221,Francesco Durante,Frattamaggiore,Point(14.272222222 40.941666666),1684-03-13T00:00:00Z,Naples,Point(14.248611111 40.835833333),1755-08-13T00:00:00Z
http://www.wikidata.org/entity/Q176390,François Roberday,Paris,Point(2.352222222 48.856666666),1624-03-21T00:00:00Z,Rambouillet,Point(1.83 48.643611111),1680-10-13T00:00:00Z
http://www.wikidata.org/entity/Q316735,Leonardo Leo,San Vito dei Normanni,Point(17.703611111 40.655555555),1694-08-05T00:00:00Z,Naples,Point(14.248611111 40.835833333),1744-10-31T00:00:00Z
http://www.wikidata.org/entity/Q313860,André Campra,Aix-en-Provence,Point(5.445555555 43.527777777),1660-12-04T00:00:00Z,Versailles,Point(2.135 48.805),1744-06-29T00:00:00Z
http://www.wikidata.org/entity/Q312784,Benedetto Marcello,Venice,Point(12.331944444 45.439722222),1686-08-09T00:00:00Z,Brescia,Point(10.220280555 45.538888888),1739-07-24T00:00:00Z
http://www.wikidata.org/entity/Q252919,Johannes Bach,Günthersleben-Wechmar,Point(10.775 50.9),1604-11-26T00:00:00Z,Erfurt,Point(11.028888888 50.978055555),1673-05-13T00:00:00Z
http://www.wikidata.org/entity/Q283651,Giovanni Battista Martini,Bologna,Point(11.342777777 44.493888888),1706-04-24T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1784-08-03T00:00:00Z
http://www.wikidata.org/entity/Q315241,Giovanni Bononcini,Modena,Point(10.92572 44.64582),1670-07-18T00:00:00Z,Vienna,Point(16.3725 48.208333333),1747-07-09T00:00:00Z
http://www.wikidata.org/entity/Q174606,Tomaso Albinoni,Venice,Point(12.331944444 45.439722222),1671-06-08T00:00:00Z,Venice,Point(12.331944444 45.439722222),1751-01-17T00:00:00Z
http://www.wikidata.org/entity/Q311110,John Blow,Nottinghamshire,Point(-1.0 53.166666666),1649-01-01T00:00:00Z,City of Westminster,Point(-0.137222222 51.4975),1708-10-01T00:00:00Z
http://www.wikidata.org/entity/Q320344,Francis Tregian the Younger,Cornwall,Point(-4.9 50.3),1574-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1619-01-01T00:00:00Z
http://www.wikidata.org/entity/Q319818,Peter Hasse,Franconia,Point(10.865 49.816),1585-01-01T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1640-01-01T00:00:00Z
http://www.wikidata.org/entity/Q320344,Francis Tregian the Younger,Cornwall,Point(-4.9 50.3),1574-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1617-08-11T00:00:00Z
http://www.wikidata.org/entity/Q316164,Johann Stobäus,Grudziądz,Point(18.755 53.4875),1580-07-06T00:00:00Z,Kaliningrad,Point(20.5 54.716666666),1646-09-11T00:00:00Z
http://www.wikidata.org/entity/Q277279,Christoph Förster,Bad Bibra,Point(11.58368 51.20641),1693-11-30T00:00:00Z,Rudolstadt,Point(11.3275 50.716944444),1745-12-06T00:00:00Z
http://www.wikidata.org/entity/Q323768,Johann Wilhelm Furchheim,Dresden,Point(13.74 51.05),1635-01-01T00:00:00Z,Dresden,Point(13.74 51.05),1682-11-22T00:00:00Z
http://www.wikidata.org/entity/Q209212,Girolamo Frescobaldi,Ferrara,Point(11.619865 44.835297),1583-09-12T00:00:00Z,Rome,Point(12.482777777 41.893055555),1643-03-01T00:00:00Z
http://www.wikidata.org/entity/Q237740,"Wilhelmine of Prussia, Margravine of Brandenburg-Bayreuth",Berlin,Point(13.383333333 52.516666666),1709-07-03T00:00:00Z,Bayreuth,Point(11.578333333 49.948055555),1758-10-14T00:00:00Z
http://www.wikidata.org/entity/Q301304,Carlo Zuccari,Casalmaggiore,Point(10.414722222 44.985833333),1703-11-10T00:00:00Z,Casalmaggiore,Point(10.414722222 44.985833333),1792-05-03T00:00:00Z
http://www.wikidata.org/entity/Q323450,Pietro Castrucci,Rome,Point(12.482777777 41.893055555),1679-01-01T00:00:00Z,Dublin,Point(-6.260277777 53.349722222),1752-03-07T00:00:00Z
http://www.wikidata.org/entity/Q314221,Francesco Durante,Frattamaggiore,Point(14.272222222 40.941666666),1684-03-31T00:00:00Z,Naples,Point(14.248611111 40.835833333),1755-09-30T00:00:00Z
http://www.wikidata.org/entity/Q314221,Francesco Durante,Frattamaggiore,Point(14.272222222 40.941666666),1684-03-31T00:00:00Z,Naples,Point(14.248611111 40.835833333),1755-08-13T00:00:00Z
http://www.wikidata.org/entity/Q316470,Johann Wilhelm Hertel,Eisenach,Point(10.324444444 50.974722222),1727-10-09T00:00:00Z,Schwerin,Point(11.415 53.628888888),1789-06-14T00:00:00Z
http://www.wikidata.org/entity/Q181474,Teodorico Pedrini,Fermo,Point(13.7181 43.160419444),1671-06-30T00:00:00Z,Beijing,Point(116.407526 39.90403),1746-12-10T00:00:00Z
http://www.wikidata.org/entity/Q323744,Delphin Strungk,Brunswick,Point(10.521111111 52.269166666),1601-01-01T00:00:00Z,Brunswick,Point(10.521111111 52.269166666),1694-10-12T00:00:00Z
http://www.wikidata.org/entity/Q199856,Johann Christian Schieferdecker,Teuchern,Point(12.016666666 51.116666666),1679-11-10T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1732-04-05T00:00:00Z
http://www.wikidata.org/entity/Q311378,Johann Joseph Fux,Langegg bei Graz,Point(15.635 47.06),1660-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1741-02-13T00:00:00Z
http://www.wikidata.org/entity/Q186258,Michael Altenburg,Alach,Point(10.9317 50.9867),1584-05-27T00:00:00Z,Erfurt,Point(11.028888888 50.978055555),1640-02-12T00:00:00Z
http://www.wikidata.org/entity/Q314765,Alessandro Stradella,Bologna,Point(11.342777777 44.493888888),1643-07-03T00:00:00Z,Genoa,Point(8.933983333 44.407186111),1682-02-25T00:00:00Z
http://www.wikidata.org/entity/Q252919,Johannes Bach,Wechmar,Point(10.7761 50.8931),1604-11-26T00:00:00Z,Erfurt,Point(11.028888888 50.978055555),1673-05-13T00:00:00Z
http://www.wikidata.org/entity/Q205898,Étienne Moulinié,Laure-Minervois,Point(2.520277777 43.271388888),1599-10-10T00:00:00Z,Languedoc,Point(3.166666666 43.666666666),1676-01-01T00:00:00Z
http://www.wikidata.org/entity/Q265834,Anne Danican Philidor,Paris,Point(2.352222222 48.856666666),1681-04-11T00:00:00Z,Paris,Point(2.352222222 48.856666666),1728-10-08T00:00:00Z
http://www.wikidata.org/entity/Q213519,Marin Marais,Paris,Point(2.352222222 48.856666666),1656-05-31T00:00:00Z,Paris,Point(2.352222222 48.856666666),1728-08-15T00:00:00Z
http://www.wikidata.org/entity/Q170333,Johann Mattheson,Hamburg,Point(10.0 53.55),1681-09-28T00:00:00Z,Hamburg,Point(10.0 53.55),1764-04-17T00:00:00Z
http://www.wikidata.org/entity/Q320340,Matthew Dubourg,London,Point(-0.1275 51.507222222),1703-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1767-01-01T00:00:00Z
http://www.wikidata.org/entity/Q262427,Giovanni Benedetto Platti,Padua,Point(11.877777777 45.406388888),1697-07-09T00:00:00Z,Würzburg,Point(9.929444444 49.794444444),1763-01-11T00:00:00Z
http://www.wikidata.org/entity/Q322721,Conrad Friedrich Hurlebusch,Brunswick,Point(10.521111111 52.269166666),1691-12-30T00:00:00Z,Amsterdam,Point(4.893611111 52.372777777),1765-12-17T00:00:00Z
http://www.wikidata.org/entity/Q319818,Peter Hasse,Franconia,Point(10.865 49.816),1575-01-01T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1640-01-01T00:00:00Z
http://www.wikidata.org/entity/Q209212,Girolamo Frescobaldi,Ferrara,Point(11.619865 44.835297),1583-09-15T00:00:00Z,Rome,Point(12.482777777 41.893055555),1643-03-01T00:00:00Z
http://www.wikidata.org/entity/Q313152,William Boyce,London,Point(-0.1275 51.507222222),1711-09-11T00:00:00Z,Kensington,Point(-0.1909 51.5004),1779-02-07T00:00:00Z
http://www.wikidata.org/entity/Q316164,Johann Stobäus,Grudziądz,Point(18.755 53.4875),1580-07-06T00:00:00Z,Königsberg,Point(20.509305555 54.711472222),1646-09-11T00:00:00Z
http://www.wikidata.org/entity/Q207355,John Dowland,London,Point(-0.1275 51.507222222),1563-01-12T00:00:00Z,London,Point(-0.1275 51.507222222),1626-02-01T00:00:00Z
http://www.wikidata.org/entity/Q320295,David Pohle,Marienberg,Point(13.164722222 50.650833333),1624-01-01T00:00:00Z,Merseburg,Point(11.992777777 51.354444444),1695-12-20T00:00:00Z
http://www.wikidata.org/entity/Q322878,Benedict Anton Aufschnaiter,Kitzbühel,Point(12.391944444 47.446388888),1665-02-01T00:00:00Z,Passau,Point(13.4609744 48.5748229),1742-01-01T00:00:00Z
http://www.wikidata.org/entity/Q601590,Antonio Cifra,Province of Latina,Point(12.903611111 41.4675),1584-01-01T00:00:00Z,Loreto,Point(13.607430555 43.4403),1629-10-02T00:00:00Z
http://www.wikidata.org/entity/Q565543,Hieronymus Praetorius,Hamburg,Point(10.0 53.55),1560-08-20T00:00:00Z,Hamburg,Point(10.0 53.55),1629-01-27T00:00:00Z
http://www.wikidata.org/entity/Q324041,Johann Sebastiani,Weimar,Point(11.329444444 50.981111111),1622-09-30T00:00:00Z,Königsberg,Point(20.509305555 54.711472222),1683-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-01-01T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1715-01-01T00:00:00Z
http://www.wikidata.org/entity/Q580371,Robert de Visée,,,1650-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1733-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-01-01T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1714-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-12-04T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1715-01-01T00:00:00Z
http://www.wikidata.org/entity/Q606273,Carlo Farina,Mantua,Point(10.791111111 45.156388888),1600-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1639-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-12-04T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1714-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1630-12-04T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1715-01-01T00:00:00Z
http://www.wikidata.org/entity/Q545451,Giacomo Antonio Perti,Bologna,Point(11.342777777 44.493888888),1661-06-06T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1756-04-10T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1630-12-04T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1714-01-01T00:00:00Z
http://www.wikidata.org/entity/Q595507,Anton Wilhelm Solnitz,Netherlands,Point(5.55 52.316666666),1709-01-01T00:00:00Z,Leiden,Point(4.49 52.16),1752-01-01T00:00:00Z
http://www.wikidata.org/entity/Q326374,Daniel Danielis,Visé,Point(5.683333333 50.733333333),1635-01-01T00:00:00Z,Vannes,Point(-2.761666666 47.655),1696-09-17T00:00:00Z
http://www.wikidata.org/entity/Q553908,Thomas Weelkes,Sussex,Point(-0.141372694 50.947102699),1576-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1623-11-30T00:00:00Z
http://www.wikidata.org/entity/Q586151,Antoine Forqueray,Paris,Point(2.352222222 48.856666666),1671-01-01T00:00:00Z,Mantes-la-Jolie,Point(1.716666666 48.990555555),1745-06-28T00:00:00Z
http://www.wikidata.org/entity/Q564195,Christoph Schaffrath,Hohnstein,Point(14.116666666 50.983333333),1709-01-01T00:00:00Z,Berlin,Point(13.383333333 52.516666666),1763-02-17T00:00:00Z
http://www.wikidata.org/entity/Q605062,Antonio Sartorio,Venice,Point(12.331944444 45.439722222),1630-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1680-12-30T00:00:00Z
http://www.wikidata.org/entity/Q586151,Antoine Forqueray,Paris,Point(2.352222222 48.856666666),1672-09-01T00:00:00Z,Mantes-la-Jolie,Point(1.716666666 48.990555555),1745-06-28T00:00:00Z
http://www.wikidata.org/entity/Q324155,David Petersen,Lübeck,Point(10.686388888 53.869722222),1651-01-01T00:00:00Z,Amsterdam,Point(4.893611111 52.372777777),1737-01-01T00:00:00Z
http://www.wikidata.org/entity/Q555930,Lodovico Grossi da Viadana,Viadana,Point(10.52 44.926666666),1560-01-01T00:00:00Z,Gualtieri,Point(10.633333333 44.9),1627-05-02T00:00:00Z
http://www.wikidata.org/entity/Q555930,Lodovico Grossi da Viadana,Viadana,Point(10.52 44.926666666),1560-01-01T00:00:00Z,Gualtieri,Point(10.633333333 44.9),1627-01-01T00:00:00Z
http://www.wikidata.org/entity/Q545024,Pietro Della Valle,Rome,Point(12.482777777 41.893055555),1586-04-11T00:00:00Z,Rome,Point(12.482777777 41.893055555),1652-04-21T00:00:00Z
http://www.wikidata.org/entity/Q326423,Ignazio Donati,Casalmaggiore,Point(10.414722222 44.985833333),1570-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),1638-01-21T00:00:00Z
http://www.wikidata.org/entity/Q550788,Antonio Maria Abbatini,Città di Castello,Point(12.2403118 43.4574214),1595-01-26T00:00:00Z,Città di Castello,Point(12.2403118 43.4574214),1679-03-01T00:00:00Z
http://www.wikidata.org/entity/Q324069,Pierre-Gabriel Buffardin,Toulon,Point(5.930555555 43.125),1693-03-24T00:00:00Z,Paris,Point(2.352222222 48.856666666),1768-01-13T00:00:00Z
http://www.wikidata.org/entity/Q597243,Claudio Casciolini,Rome,Point(12.482777777 41.893055555),1697-11-09T00:00:00Z,Rome,Point(12.482777777 41.893055555),1760-01-18T00:00:00Z
http://www.wikidata.org/entity/Q601855,Antonio Draghi,Rimini,Point(12.568333333 44.059444444),1634-01-17T00:00:00Z,Vienna,Point(16.3725 48.208333333),1700-01-16T00:00:00Z
http://www.wikidata.org/entity/Q594181,Giuseppe Maria Orlandini,Florence,Point(11.254166666 43.771388888),1676-04-04T00:00:00Z,Florence,Point(11.254166666 43.771388888),1760-10-24T00:00:00Z
http://www.wikidata.org/entity/Q605570,Antonio Vandini,Bologna,Point(11.342777777 44.493888888),1690-01-01T00:00:00Z,Bologna,Point(11.342777777 44.493888888),1778-01-01T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-01-01T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1685-06-05T00:00:00Z
http://www.wikidata.org/entity/Q600955,Antonio Boroni,Rome,Point(12.482777777 41.893055555),1738-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1792-12-21T00:00:00Z
http://www.wikidata.org/entity/Q547389,Fortunato Chelleri,Parma,Point(10.328 44.801472222),1690-01-01T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1757-12-11T00:00:00Z
http://www.wikidata.org/entity/Q594181,Giuseppe Maria Orlandini,Florence,Point(11.254166666 43.771388888),1676-05-04T00:00:00Z,Florence,Point(11.254166666 43.771388888),1760-10-24T00:00:00Z
http://www.wikidata.org/entity/Q602213,Antonio Giannettini,Fano,Point(13.019755555 43.843530555),1648-01-01T00:00:00Z,Munich,Point(11.575 48.1375),1721-07-14T00:00:00Z
http://www.wikidata.org/entity/Q323786,Daniel Eberlin,Nuremberg,Point(11.0775 49.453888888),1647-12-04T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1685-06-05T00:00:00Z
http://www.wikidata.org/entity/Q571407,Giovanni Porta,Venice,Point(12.331944444 45.439722222),1675-01-01T00:00:00Z,Munich,Point(11.575 48.1375),1755-06-21T00:00:00Z
http://www.wikidata.org/entity/Q551420,"Maurice, Landgrave of Hesse-Kassel",Kassel,Point(9.497916666 51.315777777),1572-06-04T00:00:00Z,Eschwege,Point(10.052777777 51.188055555),1632-03-15T00:00:00Z
http://www.wikidata.org/entity/Q605643,Antonio Veracini,Florence,Point(11.254166666 43.771388888),1659-01-17T00:00:00Z,Florence,Point(11.254166666 43.771388888),1733-10-26T00:00:00Z
http://www.wikidata.org/entity/Q595457,Johann Georg Ebeling,Lüneburg,Point(10.414444444 53.2525),1637-07-08T00:00:00Z,Szczecin,Point(14.555277777 53.424722222),1676-12-04T00:00:00Z
http://www.wikidata.org/entity/Q604310,Antonio Pollarolo,Brescia,Point(10.220280555 45.538888888),1676-11-12T00:00:00Z,Venice,Point(12.331944444 45.439722222),1746-05-04T00:00:00Z
http://www.wikidata.org/entity/Q551328,Jean-Henri d'Anglebert,Bar-le-Duc,Point(5.167222222 48.771666666),1629-04-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1691-04-23T00:00:00Z
http://www.wikidata.org/entity/Q547389,Fortunato Chelleri,Parma,Point(10.328 44.801472222),1687-05-14T00:00:00Z,Kassel,Point(9.497916666 51.315777777),1757-12-11T00:00:00Z
http://www.wikidata.org/entity/Q578134,Antimo Liberati,Foligno,Point(12.703333333 42.956111111),1617-04-03T00:00:00Z,Rome,Point(12.482777777 41.893055555),1692-02-24T00:00:00Z
http://www.wikidata.org/entity/Q583749,Luigi Battiferri,Sassocorvaro,Point(12.497238888 43.77985),1600-01-01T00:00:00Z,Sassocorvaro,Point(12.497238888 43.77985),1682-01-01T00:00:00Z
http://www.wikidata.org/entity/Q557039,Luca Sorgo,Dubrovnik,Point(18.108333333 42.640277777),1734-01-13T00:00:00Z,Dubrovnik,Point(18.108333333 42.640277777),1789-09-11T00:00:00Z
http://www.wikidata.org/entity/Q557039,Luca Sorgo,Dubrovnik,Point(18.108333333 42.640277777),1734-01-13T00:00:00Z,Dubrovnik,Point(18.108333333 42.640277777),1789-01-01T00:00:00Z
http://www.wikidata.org/entity/Q606020,Antoni Lliteres,Artà,Point(3.351244444 39.695158333),1673-06-18T00:00:00Z,Madrid,Point(-3.703333333 40.416944444),1747-01-18T00:00:00Z
http://www.wikidata.org/entity/Q600936,Antonio Bioni,Venice,Point(12.331944444 45.439722222),1698-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1739-01-01T00:00:00Z
http://www.wikidata.org/entity/Q595507,Anton Wilhelm Solnitz,Netherlands,Point(5.55 52.316666666),1708-01-01T00:00:00Z,Leiden,Point(4.49 52.16),1752-01-01T00:00:00Z
http://www.wikidata.org/entity/Q603332,Gasparo Visconti,Cremona,Point(10.024722222 45.133333333),1683-01-10T00:00:00Z,Cremona,Point(10.024722222 45.133333333),1731-12-07T00:00:00Z
http://www.wikidata.org/entity/Q566304,Johann Ernst Eberlin,Jettingen-Scheppach,Point(10.433333333 48.383333333),1702-03-27T00:00:00Z,Salzburg,Point(13.045 47.8),1762-06-19T00:00:00Z
http://www.wikidata.org/entity/Q324306,Tomás de Torrejón y Velasco,Villarrobledo,Point(-2.6 39.266666666),1644-12-23T00:00:00Z,Lima,Point(-77.0375 -12.06),1728-04-23T00:00:00Z
http://www.wikidata.org/entity/Q326707,Nicolas Vallet,Corbeny,Point(3.823611111 49.462222222),1583-01-01T00:00:00Z,Amsterdam,Point(4.893611111 52.372777777),1645-01-01T00:00:00Z
